reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-02-14,18,3,wk inc flu hosp,2026-03-07,quantile,0.2,131.6998460797148
2026-02-14,18,3,wk inc flu hosp,2026-03-07,quantile,0.25,147.2086654833775
2026-02-14,18,3,wk inc flu hosp,2026-03-07,quantile,0.3,161.96794898922846
2026-02-14,18,3,wk inc flu hosp,2026-03-07,quantile,0.35,176.4846554706511
2026-02-14,18,3,wk inc flu hosp,2026-03-07,quantile,0.4,190.84997954713123
2026-02-14,18,3,wk inc flu hosp,2026-03-07,quantile,0.45,208.0
2026-02-14,18,3,wk inc flu hosp,2026-03-07,quantile,0.5,230.0
2026-02-14,18,3,wk inc flu hosp,2026-03-07,quantile,0.55,250.0
2026-02-14,18,3,wk inc flu hosp,2026-03-07,quantile,0.6,262.6850787972603
2026-02-14,18,3,wk inc flu hosp,2026-03-07,quantile,0.65,288.24130709001054
2026-02-14,18,3,wk inc flu hosp,2026-03-07,quantile,0.7,319.68926648187363
2026-02-14,18,3,wk inc flu hosp,2026-03-07,quantile,0.75,354.24747852451105
2026-02-14,18,3,wk inc flu hosp,2026-03-07,quantile,0.8,403.1755406085429
2026-02-14,18,3,wk inc flu hosp,2026-03-07,quantile,0.85,476.5501588511
2026-02-14,18,3,wk inc flu hosp,2026-03-07,quantile,0.9,532.0894517618575
2026-02-14,18,3,wk inc flu hosp,2026-03-07,quantile,0.95,618.4919506874592
2026-02-14,18,3,wk inc flu hosp,2026-03-07,quantile,0.975,698.6950963948419
2026-02-14,18,3,wk inc flu hosp,2026-03-07,quantile,0.99,798.0944319691484
2026-02-14,19,0,wk inc flu hosp,2026-02-14,quantile,0.01,101.7816925048828
2026-02-14,19,0,wk inc flu hosp,2026-02-14,quantile,0.025,107.15667724609376
2026-02-14,19,0,wk inc flu hosp,2026-02-14,quantile,0.05,112.32131958007812
2026-02-14,19,0,wk inc flu hosp,2026-02-14,quantile,0.1,119.12562561035156
2026-02-14,19,0,wk inc flu hosp,2026-02-14,quantile,0.15,135.0
2026-02-14,19,0,wk inc flu hosp,2026-02-14,quantile,0.2,145.0
2026-02-14,19,0,wk inc flu hosp,2026-02-14,quantile,0.25,151.0
2026-02-14,19,0,wk inc flu hosp,2026-02-14,quantile,0.3,156.0
2026-02-14,19,0,wk inc flu hosp,2026-02-14,quantile,0.35,160.0
2026-02-14,19,0,wk inc flu hosp,2026-02-14,quantile,0.4,164.0
2026-02-14,19,0,wk inc flu hosp,2026-02-14,quantile,0.45,168.0
2026-02-14,19,0,wk inc flu hosp,2026-02-14,quantile,0.5,172.0
2026-02-14,19,0,wk inc flu hosp,2026-02-14,quantile,0.55,180.0
2026-02-14,19,0,wk inc flu hosp,2026-02-14,quantile,0.6,183.0
2026-02-14,19,0,wk inc flu hosp,2026-02-14,quantile,0.65,187.0
2026-02-14,19,0,wk inc flu hosp,2026-02-14,quantile,0.7,204.0
2026-02-14,19,0,wk inc flu hosp,2026-02-14,quantile,0.75,210.0
2026-02-14,19,0,wk inc flu hosp,2026-02-14,quantile,0.8,216.0
2026-02-14,19,0,wk inc flu hosp,2026-02-14,quantile,0.85,224.0
2026-02-14,19,0,wk inc flu hosp,2026-02-14,quantile,0.9,233.0
2026-02-14,19,0,wk inc flu hosp,2026-02-14,quantile,0.95,247.0
2026-02-14,19,0,wk inc flu hosp,2026-02-14,quantile,0.975,259.0
2026-02-14,19,0,wk inc flu hosp,2026-02-14,quantile,0.99,272.0
2026-02-14,19,1,wk inc flu hosp,2026-02-21,quantile,0.01,56.82273864746094
2026-02-14,19,1,wk inc flu hosp,2026-02-21,quantile,0.025,62.43235397338867
2026-02-14,19,1,wk inc flu hosp,2026-02-21,quantile,0.05,67.58329772949219
2026-02-14,19,1,wk inc flu hosp,2026-02-21,quantile,0.1,97.0
2026-02-14,19,1,wk inc flu hosp,2026-02-21,quantile,0.15,105.0
2026-02-14,19,1,wk inc flu hosp,2026-02-21,quantile,0.2,114.0
2026-02-14,19,1,wk inc flu hosp,2026-02-21,quantile,0.25,121.0
2026-02-14,19,1,wk inc flu hosp,2026-02-21,quantile,0.3,129.0
2026-02-14,19,1,wk inc flu hosp,2026-02-21,quantile,0.35,136.0
2026-02-14,19,1,wk inc flu hosp,2026-02-21,quantile,0.4,143.0
2026-02-14,19,1,wk inc flu hosp,2026-02-21,quantile,0.45,150.0
2026-02-14,19,1,wk inc flu hosp,2026-02-21,quantile,0.5,157.0
2026-02-14,19,1,wk inc flu hosp,2026-02-21,quantile,0.55,165.0
2026-02-14,19,1,wk inc flu hosp,2026-02-21,quantile,0.6,170.0
2026-02-14,19,1,wk inc flu hosp,2026-02-21,quantile,0.65,179.23101445293617
2026-02-14,19,1,wk inc flu hosp,2026-02-21,quantile,0.7,191.0
2026-02-14,19,1,wk inc flu hosp,2026-02-21,quantile,0.75,200.0
2026-02-14,19,1,wk inc flu hosp,2026-02-21,quantile,0.8,213.0
2026-02-14,19,1,wk inc flu hosp,2026-02-21,quantile,0.85,228.0
2026-02-14,19,1,wk inc flu hosp,2026-02-21,quantile,0.9,248.0
2026-02-14,19,1,wk inc flu hosp,2026-02-21,quantile,0.95,277.0
2026-02-14,19,1,wk inc flu hosp,2026-02-21,quantile,0.975,299.0
2026-02-14,19,1,wk inc flu hosp,2026-02-21,quantile,0.99,322.0
2026-02-14,19,2,wk inc flu hosp,2026-02-28,quantile,0.01,32.720762087136634
2026-02-14,19,2,wk inc flu hosp,2026-02-28,quantile,0.025,41.0
2026-02-14,19,2,wk inc flu hosp,2026-02-28,quantile,0.05,49.0
2026-02-14,19,2,wk inc flu hosp,2026-02-28,quantile,0.1,60.0
2026-02-14,19,2,wk inc flu hosp,2026-02-28,quantile,0.15,68.0
2026-02-14,19,2,wk inc flu hosp,2026-02-28,quantile,0.2,76.0
2026-02-14,19,2,wk inc flu hosp,2026-02-28,quantile,0.25,84.0
2026-02-14,19,2,wk inc flu hosp,2026-02-28,quantile,0.3,91.0
2026-02-14,19,2,wk inc flu hosp,2026-02-28,quantile,0.35,99.0
2026-02-14,19,2,wk inc flu hosp,2026-02-28,quantile,0.4,106.0
2026-02-14,19,2,wk inc flu hosp,2026-02-28,quantile,0.45,113.0
2026-02-14,19,2,wk inc flu hosp,2026-02-28,quantile,0.5,122.0
2026-02-14,19,2,wk inc flu hosp,2026-02-28,quantile,0.55,131.0
2026-02-14,19,2,wk inc flu hosp,2026-02-28,quantile,0.6,142.14566214989603
2026-02-14,19,2,wk inc flu hosp,2026-02-28,quantile,0.65,152.0
2026-02-14,19,2,wk inc flu hosp,2026-02-28,quantile,0.7,161.0
2026-02-14,19,2,wk inc flu hosp,2026-02-28,quantile,0.75,173.0
2026-02-14,19,2,wk inc flu hosp,2026-02-28,quantile,0.8,190.0
2026-02-14,19,2,wk inc flu hosp,2026-02-28,quantile,0.85,210.0
2026-02-14,19,2,wk inc flu hosp,2026-02-28,quantile,0.9,233.0
2026-02-14,19,2,wk inc flu hosp,2026-02-28,quantile,0.95,250.0
2026-02-14,19,2,wk inc flu hosp,2026-02-28,quantile,0.975,279.0
2026-02-14,19,2,wk inc flu hosp,2026-02-28,quantile,0.99,327.0
2026-02-14,19,3,wk inc flu hosp,2026-03-07,quantile,0.01,16.0
2026-02-14,19,3,wk inc flu hosp,2026-03-07,quantile,0.025,21.0
2026-02-14,19,3,wk inc flu hosp,2026-03-07,quantile,0.05,26.0
2026-02-14,19,3,wk inc flu hosp,2026-03-07,quantile,0.1,34.0
2026-02-14,19,3,wk inc flu hosp,2026-03-07,quantile,0.15,41.0
2026-02-14,19,3,wk inc flu hosp,2026-03-07,quantile,0.2,47.0
2026-02-14,19,3,wk inc flu hosp,2026-03-07,quantile,0.25,54.0
2026-02-14,19,3,wk inc flu hosp,2026-03-07,quantile,0.3,60.0
2026-02-14,19,3,wk inc flu hosp,2026-03-07,quantile,0.35,66.0
2026-02-14,19,3,wk inc flu hosp,2026-03-07,quantile,0.4,73.0
2026-02-14,19,3,wk inc flu hosp,2026-03-07,quantile,0.45,80.0
2026-02-14,19,3,wk inc flu hosp,2026-03-07,quantile,0.5,87.0
2026-02-14,19,3,wk inc flu hosp,2026-03-07,quantile,0.55,100.69055743089346
2026-02-14,19,3,wk inc flu hosp,2026-03-07,quantile,0.6,111.0
2026-02-14,19,3,wk inc flu hosp,2026-03-07,quantile,0.65,118.0
2026-02-14,19,3,wk inc flu hosp,2026-03-07,quantile,0.7,135.0
2026-02-14,19,3,wk inc flu hosp,2026-03-07,quantile,0.75,140.0
2026-02-14,19,3,wk inc flu hosp,2026-03-07,quantile,0.8,155.0
2026-02-14,19,3,wk inc flu hosp,2026-03-07,quantile,0.85,175.0
2026-02-14,19,3,wk inc flu hosp,2026-03-07,quantile,0.9,203.0
2026-02-14,19,3,wk inc flu hosp,2026-03-07,quantile,0.95,251.0
2026-02-14,19,3,wk inc flu hosp,2026-03-07,quantile,0.975,291.0
2026-02-14,19,3,wk inc flu hosp,2026-03-07,quantile,0.99,335.0
2026-02-14,20,0,wk inc flu hosp,2026-02-14,quantile,0.01,115.0
2026-02-14,20,0,wk inc flu hosp,2026-02-14,quantile,0.025,121.6376953125
2026-02-14,20,0,wk inc flu hosp,2026-02-14,quantile,0.05,126.20755004882812
2026-02-14,20,0,wk inc flu hosp,2026-02-14,quantile,0.1,132.3308868408203
2026-02-14,20,0,wk inc flu hosp,2026-02-14,quantile,0.15,137.0
2026-02-14,20,0,wk inc flu hosp,2026-02-14,quantile,0.2,146.0
2026-02-14,20,0,wk inc flu hosp,2026-02-14,quantile,0.25,154.0
2026-02-14,20,0,wk inc flu hosp,2026-02-14,quantile,0.3,160.0
2026-02-14,20,0,wk inc flu hosp,2026-02-14,quantile,0.35,167.0
2026-02-14,20,0,wk inc flu hosp,2026-02-14,quantile,0.4,174.0
2026-02-14,20,0,wk inc flu hosp,2026-02-14,quantile,0.45,180.0
2026-02-14,20,0,wk inc flu hosp,2026-02-14,quantile,0.5,184.0
2026-02-14,20,0,wk inc flu hosp,2026-02-14,quantile,0.55,188.0
2026-02-14,20,0,wk inc flu hosp,2026-02-14,quantile,0.6,192.0
2026-02-14,20,0,wk inc flu hosp,2026-02-14,quantile,0.65,197.0
2026-02-14,20,0,wk inc flu hosp,2026-02-14,quantile,0.7,204.49507435676173
2026-02-14,20,0,wk inc flu hosp,2026-02-14,quantile,0.75,214.0
2026-02-14,20,0,wk inc flu hosp,2026-02-14,quantile,0.8,222.0
2026-02-14,20,0,wk inc flu hosp,2026-02-14,quantile,0.85,228.0
2026-02-14,20,0,wk inc flu hosp,2026-02-14,quantile,0.9,238.0
2026-02-14,20,0,wk inc flu hosp,2026-02-14,quantile,0.95,253.0
2026-02-14,20,0,wk inc flu hosp,2026-02-14,quantile,0.975,264.0
2026-02-14,20,0,wk inc flu hosp,2026-02-14,quantile,0.99,276.0
2026-02-14,20,1,wk inc flu hosp,2026-02-21,quantile,0.01,69.0
2026-02-14,20,1,wk inc flu hosp,2026-02-21,quantile,0.025,75.90750885009766
2026-02-14,20,1,wk inc flu hosp,2026-02-21,quantile,0.05,80.15125274658203
2026-02-14,20,1,wk inc flu hosp,2026-02-21,quantile,0.1,89.16973811930892
2026-02-14,20,1,wk inc flu hosp,2026-02-21,quantile,0.15,99.64144040740815
2026-02-14,20,1,wk inc flu hosp,2026-02-21,quantile,0.2,108.37855142309093
2026-02-14,20,1,wk inc flu hosp,2026-02-21,quantile,0.25,116.16680466195096
2026-02-14,20,1,wk inc flu hosp,2026-02-21,quantile,0.3,123.3911847689326
2026-02-14,20,1,wk inc flu hosp,2026-02-21,quantile,0.35,132.9729111768794
2026-02-14,20,1,wk inc flu hosp,2026-02-21,quantile,0.4,140.0
2026-02-14,20,1,wk inc flu hosp,2026-02-21,quantile,0.45,147.0
2026-02-14,20,1,wk inc flu hosp,2026-02-21,quantile,0.5,154.0
2026-02-14,20,1,wk inc flu hosp,2026-02-21,quantile,0.55,165.27270934411962
2026-02-14,20,1,wk inc flu hosp,2026-02-21,quantile,0.6,179.61275273613592
2026-02-14,20,1,wk inc flu hosp,2026-02-21,quantile,0.65,187.0
2026-02-14,20,1,wk inc flu hosp,2026-02-21,quantile,0.7,192.0
2026-02-14,20,1,wk inc flu hosp,2026-02-21,quantile,0.75,197.0
2026-02-14,20,1,wk inc flu hosp,2026-02-21,quantile,0.8,207.0
2026-02-14,20,1,wk inc flu hosp,2026-02-21,quantile,0.85,222.0
2026-02-14,20,1,wk inc flu hosp,2026-02-21,quantile,0.9,237.0
2026-02-14,20,1,wk inc flu hosp,2026-02-21,quantile,0.95,267.0
2026-02-14,20,1,wk inc flu hosp,2026-02-21,quantile,0.975,294.0
2026-02-14,20,1,wk inc flu hosp,2026-02-21,quantile,0.99,338.0
2026-02-14,20,2,wk inc flu hosp,2026-02-28,quantile,0.01,39.0
2026-02-14,20,2,wk inc flu hosp,2026-02-28,quantile,0.025,43.29529571533203
2026-02-14,20,2,wk inc flu hosp,2026-02-28,quantile,0.05,51.43325525875431
2026-02-14,20,2,wk inc flu hosp,2026-02-28,quantile,0.1,66.0
2026-02-14,20,2,wk inc flu hosp,2026-02-28,quantile,0.15,75.0
2026-02-14,20,2,wk inc flu hosp,2026-02-28,quantile,0.2,81.0
2026-02-14,20,2,wk inc flu hosp,2026-02-28,quantile,0.25,86.0
2026-02-14,20,2,wk inc flu hosp,2026-02-28,quantile,0.3,93.0
2026-02-14,20,2,wk inc flu hosp,2026-02-28,quantile,0.35,101.9228120097223
2026-02-14,20,2,wk inc flu hosp,2026-02-28,quantile,0.4,112.46217576705342
2026-02-14,20,2,wk inc flu hosp,2026-02-28,quantile,0.45,123.0
2026-02-14,20,2,wk inc flu hosp,2026-02-28,quantile,0.5,132.0
2026-02-14,20,2,wk inc flu hosp,2026-02-28,quantile,0.55,141.0
2026-02-14,20,2,wk inc flu hosp,2026-02-28,quantile,0.6,151.0
2026-02-14,20,2,wk inc flu hosp,2026-02-28,quantile,0.65,157.0
2026-02-14,20,2,wk inc flu hosp,2026-02-28,quantile,0.7,173.0
2026-02-14,20,2,wk inc flu hosp,2026-02-28,quantile,0.75,186.0
2026-02-14,20,2,wk inc flu hosp,2026-02-28,quantile,0.8,203.0
2026-02-14,20,2,wk inc flu hosp,2026-02-28,quantile,0.85,222.0
2026-02-14,20,2,wk inc flu hosp,2026-02-28,quantile,0.9,244.66358196036708
2026-02-14,20,2,wk inc flu hosp,2026-02-28,quantile,0.95,277.0
2026-02-14,20,2,wk inc flu hosp,2026-02-28,quantile,0.975,301.0
2026-02-14,20,2,wk inc flu hosp,2026-02-28,quantile,0.99,331.0
2026-02-14,20,3,wk inc flu hosp,2026-03-07,quantile,0.01,21.0
2026-02-14,20,3,wk inc flu hosp,2026-03-07,quantile,0.025,25.0
2026-02-14,20,3,wk inc flu hosp,2026-03-07,quantile,0.05,30.0
2026-02-14,20,3,wk inc flu hosp,2026-03-07,quantile,0.1,43.0
2026-02-14,20,3,wk inc flu hosp,2026-03-07,quantile,0.15,49.0
2026-02-14,20,3,wk inc flu hosp,2026-03-07,quantile,0.2,54.49009541831833
2026-02-14,20,3,wk inc flu hosp,2026-03-07,quantile,0.25,61.78736486112455
2026-02-14,20,3,wk inc flu hosp,2026-03-07,quantile,0.3,69.14478767956695
2026-02-14,20,3,wk inc flu hosp,2026-03-07,quantile,0.35,76.88913586901694
2026-02-14,20,3,wk inc flu hosp,2026-03-07,quantile,0.4,85.32458190809986
2026-02-14,20,3,wk inc flu hosp,2026-03-07,quantile,0.45,94.45990014910808
2026-02-14,20,3,wk inc flu hosp,2026-03-07,quantile,0.5,104.45536335564438
2026-02-14,20,3,wk inc flu hosp,2026-03-07,quantile,0.55,115.69214059800424
2026-02-14,20,3,wk inc flu hosp,2026-03-07,quantile,0.6,128.28733855071837
2026-02-14,20,3,wk inc flu hosp,2026-03-07,quantile,0.65,132.0
2026-02-14,20,3,wk inc flu hosp,2026-03-07,quantile,0.7,136.0
2026-02-14,20,3,wk inc flu hosp,2026-03-07,quantile,0.75,149.0
2026-02-14,20,3,wk inc flu hosp,2026-03-07,quantile,0.8,166.0
2026-02-14,20,3,wk inc flu hosp,2026-03-07,quantile,0.85,185.0
2026-02-14,20,3,wk inc flu hosp,2026-03-07,quantile,0.9,214.0
2026-02-14,20,3,wk inc flu hosp,2026-03-07,quantile,0.95,260.0
2026-02-14,20,3,wk inc flu hosp,2026-03-07,quantile,0.975,304.0
2026-02-14,20,3,wk inc flu hosp,2026-03-07,quantile,0.99,349.0
2026-02-14,21,0,wk inc flu hosp,2026-02-14,quantile,0.01,121.0
2026-02-14,21,0,wk inc flu hosp,2026-02-14,quantile,0.025,133.0
2026-02-14,21,0,wk inc flu hosp,2026-02-14,quantile,0.05,140.0
2026-02-14,21,0,wk inc flu hosp,2026-02-14,quantile,0.1,150.0
2026-02-14,21,0,wk inc flu hosp,2026-02-14,quantile,0.15,156.0
2026-02-14,21,0,wk inc flu hosp,2026-02-14,quantile,0.2,164.0
2026-02-14,21,0,wk inc flu hosp,2026-02-14,quantile,0.25,167.0
2026-02-14,21,0,wk inc flu hosp,2026-02-14,quantile,0.3,170.0
2026-02-14,21,0,wk inc flu hosp,2026-02-14,quantile,0.35,172.0
2026-02-14,21,0,wk inc flu hosp,2026-02-14,quantile,0.4,177.0
2026-02-14,21,0,wk inc flu hosp,2026-02-14,quantile,0.45,187.16440695988555
2026-02-14,21,0,wk inc flu hosp,2026-02-14,quantile,0.5,197.70620698426765
2026-02-14,21,0,wk inc flu hosp,2026-02-14,quantile,0.55,208.79289808490483
2026-02-14,21,0,wk inc flu hosp,2026-02-14,quantile,0.6,218.48638453147404
2026-02-14,21,0,wk inc flu hosp,2026-02-14,quantile,0.65,230.8290214065304
2026-02-14,21,0,wk inc flu hosp,2026-02-14,quantile,0.7,245.8156266340289
2026-02-14,21,0,wk inc flu hosp,2026-02-14,quantile,0.75,266.4393301194811
2026-02-14,21,0,wk inc flu hosp,2026-02-14,quantile,0.8,277.0
2026-02-14,21,0,wk inc flu hosp,2026-02-14,quantile,0.85,290.0
2026-02-14,21,0,wk inc flu hosp,2026-02-14,quantile,0.9,305.0
2026-02-14,21,0,wk inc flu hosp,2026-02-14,quantile,0.95,319.879833194392
2026-02-14,21,0,wk inc flu hosp,2026-02-14,quantile,0.975,338.0138119264172
2026-02-14,21,0,wk inc flu hosp,2026-02-14,quantile,0.99,359.7270548975205
2026-02-14,21,1,wk inc flu hosp,2026-02-21,quantile,0.01,64.0
2026-02-14,21,1,wk inc flu hosp,2026-02-21,quantile,0.025,75.0
2026-02-14,21,1,wk inc flu hosp,2026-02-21,quantile,0.05,84.0
2026-02-14,21,1,wk inc flu hosp,2026-02-21,quantile,0.1,96.67680924902434
2026-02-14,21,1,wk inc flu hosp,2026-02-21,quantile,0.15,111.05988427319302
2026-02-14,21,1,wk inc flu hosp,2026-02-21,quantile,0.2,122.82753111862904
2026-02-14,21,1,wk inc flu hosp,2026-02-21,quantile,0.25,134.0
2026-02-14,21,1,wk inc flu hosp,2026-02-21,quantile,0.3,139.22392036391628
2026-02-14,21,1,wk inc flu hosp,2026-02-21,quantile,0.35,148.55546532114002
2026-02-14,21,1,wk inc flu hosp,2026-02-21,quantile,0.4,157.69005043997174
2026-02-14,21,1,wk inc flu hosp,2026-02-21,quantile,0.45,168.18740624102242
2026-02-14,21,1,wk inc flu hosp,2026-02-21,quantile,0.5,179.4515543078011
2026-02-14,21,1,wk inc flu hosp,2026-02-21,quantile,0.55,190.47048518478195
2026-02-14,21,1,wk inc flu hosp,2026-02-21,quantile,0.6,203.89460724987492
2026-02-14,21,1,wk inc flu hosp,2026-02-21,quantile,0.65,220.18559281287767
2026-02-14,21,1,wk inc flu hosp,2026-02-21,quantile,0.7,239.25265300081972
2026-02-14,21,1,wk inc flu hosp,2026-02-21,quantile,0.75,260.059290531113
2026-02-14,21,1,wk inc flu hosp,2026-02-21,quantile,0.8,288.84172641497787
2026-02-14,21,1,wk inc flu hosp,2026-02-21,quantile,0.85,316.0
2026-02-14,21,1,wk inc flu hosp,2026-02-21,quantile,0.9,328.0
2026-02-14,21,1,wk inc flu hosp,2026-02-21,quantile,0.95,352.0
2026-02-14,21,1,wk inc flu hosp,2026-02-21,quantile,0.975,368.0
2026-02-14,21,1,wk inc flu hosp,2026-02-21,quantile,0.99,403.0
2026-02-14,21,2,wk inc flu hosp,2026-02-28,quantile,0.01,34.32790832238501
2026-02-14,21,2,wk inc flu hosp,2026-02-28,quantile,0.025,41.01094594239065
2026-02-14,21,2,wk inc flu hosp,2026-02-28,quantile,0.05,55.46994346256211
2026-02-14,21,2,wk inc flu hosp,2026-02-28,quantile,0.1,76.22584630933969
2026-02-14,21,2,wk inc flu hosp,2026-02-28,quantile,0.15,90.0
2026-02-14,21,2,wk inc flu hosp,2026-02-28,quantile,0.2,103.0
2026-02-14,21,2,wk inc flu hosp,2026-02-28,quantile,0.25,112.90242094272816
2026-02-14,21,2,wk inc flu hosp,2026-02-28,quantile,0.3,123.0
2026-02-14,21,2,wk inc flu hosp,2026-02-28,quantile,0.35,127.0
2026-02-14,21,2,wk inc flu hosp,2026-02-28,quantile,0.4,136.0
2026-02-14,21,2,wk inc flu hosp,2026-02-28,quantile,0.45,151.0
2026-02-14,21,2,wk inc flu hosp,2026-02-28,quantile,0.5,161.0
2026-02-14,21,2,wk inc flu hosp,2026-02-28,quantile,0.55,172.0
2026-02-14,21,2,wk inc flu hosp,2026-02-28,quantile,0.6,188.0
2026-02-14,21,2,wk inc flu hosp,2026-02-28,quantile,0.65,207.0
2026-02-14,21,2,wk inc flu hosp,2026-02-28,quantile,0.7,227.0
2026-02-14,21,2,wk inc flu hosp,2026-02-28,quantile,0.75,252.0
2026-02-14,21,2,wk inc flu hosp,2026-02-28,quantile,0.8,274.9815666712313
2026-02-14,21,2,wk inc flu hosp,2026-02-28,quantile,0.85,299.2299554601992
2026-02-14,21,2,wk inc flu hosp,2026-02-28,quantile,0.9,331.195374107448
2026-02-14,21,2,wk inc flu hosp,2026-02-28,quantile,0.95,370.0
2026-02-14,21,2,wk inc flu hosp,2026-02-28,quantile,0.975,428.1220218664322
2026-02-14,21,2,wk inc flu hosp,2026-02-28,quantile,0.99,485.6347609087839
2026-02-14,21,3,wk inc flu hosp,2026-03-07,quantile,0.01,24.78463018481416
2026-02-14,21,3,wk inc flu hosp,2026-03-07,quantile,0.025,33.1912194304451
2026-02-14,21,3,wk inc flu hosp,2026-03-07,quantile,0.05,41.54031361897811
2026-02-14,21,3,wk inc flu hosp,2026-03-07,quantile,0.1,62.063256888746174
2026-02-14,21,3,wk inc flu hosp,2026-03-07,quantile,0.15,76.17998784469798
2026-02-14,21,3,wk inc flu hosp,2026-03-07,quantile,0.2,85.48740269051486
2026-02-14,21,3,wk inc flu hosp,2026-03-07,quantile,0.25,94.0
2026-02-14,21,3,wk inc flu hosp,2026-03-07,quantile,0.3,102.0
2026-02-14,21,3,wk inc flu hosp,2026-03-07,quantile,0.35,113.0
2026-02-14,21,3,wk inc flu hosp,2026-03-07,quantile,0.4,121.0
2026-02-14,21,3,wk inc flu hosp,2026-03-07,quantile,0.45,126.0
2026-02-14,21,3,wk inc flu hosp,2026-03-07,quantile,0.5,132.0
2026-02-14,21,3,wk inc flu hosp,2026-03-07,quantile,0.55,140.0
2026-02-14,21,3,wk inc flu hosp,2026-03-07,quantile,0.6,157.0
2026-02-14,21,3,wk inc flu hosp,2026-03-07,quantile,0.65,185.2034888576549
2026-02-14,21,3,wk inc flu hosp,2026-03-07,quantile,0.7,205.6022527479208
2026-02-14,21,3,wk inc flu hosp,2026-03-07,quantile,0.75,233.8707200015097
2026-02-14,21,3,wk inc flu hosp,2026-03-07,quantile,0.8,263.0
2026-02-14,21,3,wk inc flu hosp,2026-03-07,quantile,0.85,284.0
2026-02-14,21,3,wk inc flu hosp,2026-03-07,quantile,0.9,345.0
2026-02-14,21,3,wk inc flu hosp,2026-03-07,quantile,0.95,410.6753466615642
2026-02-14,21,3,wk inc flu hosp,2026-03-07,quantile,0.975,501.0
2026-02-14,21,3,wk inc flu hosp,2026-03-07,quantile,0.99,563.0
2026-02-14,22,0,wk inc flu hosp,2026-02-14,quantile,0.01,144.0
2026-02-14,22,0,wk inc flu hosp,2026-02-14,quantile,0.025,148.0
2026-02-14,22,0,wk inc flu hosp,2026-02-14,quantile,0.05,161.0
2026-02-14,22,0,wk inc flu hosp,2026-02-14,quantile,0.1,169.0
2026-02-14,22,0,wk inc flu hosp,2026-02-14,quantile,0.15,177.0
2026-02-14,22,0,wk inc flu hosp,2026-02-14,quantile,0.2,189.0
2026-02-14,22,0,wk inc flu hosp,2026-02-14,quantile,0.25,197.0
2026-02-14,22,0,wk inc flu hosp,2026-02-14,quantile,0.3,204.0
2026-02-14,22,0,wk inc flu hosp,2026-02-14,quantile,0.35,212.0
2026-02-14,22,0,wk inc flu hosp,2026-02-14,quantile,0.4,219.0
2026-02-14,22,0,wk inc flu hosp,2026-02-14,quantile,0.45,228.0
2026-02-14,22,0,wk inc flu hosp,2026-02-14,quantile,0.5,240.3005689212776
2026-02-14,22,0,wk inc flu hosp,2026-02-14,quantile,0.55,249.0
2026-02-14,22,0,wk inc flu hosp,2026-02-14,quantile,0.6,254.0
2026-02-14,22,0,wk inc flu hosp,2026-02-14,quantile,0.65,262.0
2026-02-14,22,0,wk inc flu hosp,2026-02-14,quantile,0.7,267.0
2026-02-14,22,0,wk inc flu hosp,2026-02-14,quantile,0.75,276.0
2026-02-14,22,0,wk inc flu hosp,2026-02-14,quantile,0.8,295.81031385134924
2026-02-14,22,0,wk inc flu hosp,2026-02-14,quantile,0.85,333.8608020729356
2026-02-14,22,0,wk inc flu hosp,2026-02-14,quantile,0.9,353.0
2026-02-14,22,0,wk inc flu hosp,2026-02-14,quantile,0.95,365.9135893710757
2026-02-14,22,0,wk inc flu hosp,2026-02-14,quantile,0.975,377.00043366648765
2026-02-14,22,0,wk inc flu hosp,2026-02-14,quantile,0.99,398.0
2026-02-14,22,1,wk inc flu hosp,2026-02-21,quantile,0.01,94.0
2026-02-14,22,1,wk inc flu hosp,2026-02-21,quantile,0.025,104.0
2026-02-14,22,1,wk inc flu hosp,2026-02-21,quantile,0.05,106.0
2026-02-14,22,1,wk inc flu hosp,2026-02-21,quantile,0.1,121.0
2026-02-14,22,1,wk inc flu hosp,2026-02-21,quantile,0.15,136.0
2026-02-14,22,1,wk inc flu hosp,2026-02-21,quantile,0.2,148.0
2026-02-14,22,1,wk inc flu hosp,2026-02-21,quantile,0.25,159.0
2026-02-14,22,1,wk inc flu hosp,2026-02-21,quantile,0.3,170.0
2026-02-14,22,1,wk inc flu hosp,2026-02-21,quantile,0.35,181.0
2026-02-14,22,1,wk inc flu hosp,2026-02-21,quantile,0.4,193.0
2026-02-14,22,1,wk inc flu hosp,2026-02-21,quantile,0.45,203.0
2026-02-14,22,1,wk inc flu hosp,2026-02-21,quantile,0.5,214.0
2026-02-14,22,1,wk inc flu hosp,2026-02-21,quantile,0.55,219.0
2026-02-14,22,1,wk inc flu hosp,2026-02-21,quantile,0.6,224.0
2026-02-14,22,1,wk inc flu hosp,2026-02-21,quantile,0.65,233.0
2026-02-14,22,1,wk inc flu hosp,2026-02-21,quantile,0.7,245.18963047349263
2026-02-14,22,1,wk inc flu hosp,2026-02-21,quantile,0.75,270.19345129428945
2026-02-14,22,1,wk inc flu hosp,2026-02-21,quantile,0.8,303.32671806641514
2026-02-14,22,1,wk inc flu hosp,2026-02-21,quantile,0.85,328.0
2026-02-14,22,1,wk inc flu hosp,2026-02-21,quantile,0.9,364.0
2026-02-14,22,1,wk inc flu hosp,2026-02-21,quantile,0.95,413.98279202501647
